Epoch,Loss,Smoothed_Loss
82,0.8197976156643458,0.819820702825274
83,0.8184075600760323,0.8192850633348738
84,0.818482722895486,0.8188877348899841
85,0.8191247572217669,0.8187978232928684
86,0.8210026880672999,0.8193630687849862
87,0.8235224686350141,0.8201080393791198
88,0.8224843893732343,0.8209234052385602
89,0.8171506224359785,0.8206569851466587
90,0.8197697946003505,0.8207859926223755
91,0.8191383075714112,0.8204131165231978
92,0.8179404367719377,0.8192967101505826
93,0.8184478092193603,0.8184893941198077
94,0.8221595920835223,0.8194911880493164
95,0.8165015510150364,0.8188375393322536
96,0.8158171653747559,0.8181733108929226
97,0.818211030960083,0.8182274297305516
98,0.8183707291739327,0.8182120137214661
99,0.8138205661092486,0.8165442085266114
100,0.8227496760232108,0.8177938335282462
101,0.8166913631984166,0.8179686730929784
102,0.817692676952907,0.8178650022915431
103,0.8135154506138392,0.8168939465795245
104,0.8154031082562038,0.8172104550089154
105,0.8141682842799596,0.8154941766602654
106,0.816769540309906,0.8155098120825632
107,0.8168987192426409,0.8153510205405099
108,0.8197381683758327,0.8165955640929086
109,0.8223288341930934,0.8179807092802865
110,0.8152455268587385,0.8181961577960424
111,0.8180336012159075,0.8184489699772426
112,0.8185846785136631,0.818786161831447
113,0.8175750694956099,0.8183535420554024
114,0.8185912152699062,0.817606018270765
115,0.8153102033478873,0.8176189535685949
116,0.8167329243251256,0.8173588181904385
117,0.8165381363459996,0.8169495097569057
118,0.8197001525333949,0.8173745263644627
119,0.8130741943631853,0.8162711221831186
120,0.8124229679788862,0.8156936751093185
121,0.8153945984159197,0.8154260099274773
122,0.8141155239513942,0.8149414874485561
123,0.815577643598829,0.814116985661643
124,0.8171783157757351,0.8149378099441529
125,0.8156417771748135,0.8155815717833383
126,0.8171757973943438,0.8159378115790231
127,0.815169791834695,0.8161486651556833
128,0.8138358562333243,0.8158003076825824
129,0.8165568658283778,0.8156760176931109
130,0.8179439762660435,0.8161364575113569
131,0.8135493033272879,0.8154111586979457
132,0.8146572841916766,0.815308657169342
133,0.816005551474435,0.8157425962175642
134,0.8110657586370196,0.8146443747792925
135,0.8156373579161508,0.814183051109314
136,0.8151688126155309,0.8145069529669626
137,0.8147003269195556,0.8145155615125385
138,0.8144135744231088,0.8141971661022732
139,0.817519018309457,0.8154878180367607
140,0.8133930253982544,0.8150389515331815
141,0.8122504918915885,0.814455287388393
142,0.8142622808047704,0.8143676781654359
143,0.8135612164224897,0.814197206565312
144,0.8168374592917306,0.8140608947617668
145,0.8114547572817121,0.8136732411384583
146,0.8141358566284179,0.8140503140858242
147,0.8106508227757045,0.813328022480011
148,0.8137043190002441,0.8133566429955619
149,0.8136512620108468,0.8127194035393852
150,0.8147197587149484,0.8133724038260325
151,0.8128795685086931,0.8131211462020875
152,0.8109432448659625,0.8131796306201391
153,0.8134221700259617,0.8131232008252826
154,0.8146820841516768,0.8133293652534486
155,0.8136941977909633,0.8131242530686515
156,0.8091252422332764,0.8123733878135682
157,0.8113171008655004,0.8124481590134758
158,0.8162827818734305,0.8130202813829694
159,0.8110890705244882,0.8123016786575318
160,0.8114358530725752,0.8118500097138541
161,0.8167575342314584,0.8133764681134905
162,0.813610873222351,0.8138352225848607
163,0.8141851493290493,0.8134156960759844
164,0.8135071843011039,0.8138993188313075
165,0.8139464136532375,0.81440143094744
166,0.8111234474182129,0.8132746135847909
167,0.8149557876586914,0.8135435964720591
168,0.8128428445543562,0.8132751355171204
169,0.8120998093060084,0.8129936605181013
170,0.8096015998295375,0.8121246977533613
171,0.8118710391862052,0.8122742161069598
172,0.8105144432612827,0.8113859472274779
173,0.8122107229913984,0.8112595229148865
174,0.8094477803366524,0.8107291171210153
175,0.8123207865442549,0.8112729544639588
176,0.8135806815964836,0.8116148829460145
177,0.8126836109161377,0.8120487164769855
178,0.8120576017243522,0.8120180922235762
179,0.815709319455283,0.8132704000473023
180,0.8117635522569929,0.81315895318985
181,0.8134079841205052,0.8131244136946543
182,0.811745571749551,0.8129368058613369
183,0.8131624521527971,0.8131577759470259
184,0.8097478740555899,0.8119654868670871
185,0.812248513017382,0.8120624790191651
186,0.8115338533265251,0.8116876528603691
187,0.8109902712277004,0.811536592755999
188,0.8153553019251142,0.8119751627104623
189,0.8123382966859,0.8124932472365244
190,0.8109065314701626,0.8122248509270804
191,0.8115640333720616,0.8122308869361878
192,0.8103326657840184,0.8120993658474513
193,0.8110349988937378,0.811235305241176
194,0.8127445643288749,0.8113165587697712
195,0.8106515843527657,0.8112655693462917
196,0.8141531273296901,0.8117833881378175
197,0.8093853415761675,0.8115939232962472
198,0.8111676686150687,0.8116204572405135
199,0.8122111524854387,0.8115137748718262
200,0.8108625187192644,0.811555961745126
201,0.8087404458863394,0.8104734254564557
202,0.8095973491668701,0.8105158269745963
203,0.8088121710504804,0.8100447274616787
204,0.8094705503327506,0.8094966070311411
205,0.8111383247375489,0.8095517682347979
206,0.8148155532564436,0.8107667897088188
207,0.812025956426348,0.8112525111607144
208,0.8110683349200657,0.8117037439346315
209,0.8095972551618303,0.8117290849004474
210,0.8092031165531703,0.8113420432635716
211,0.8139841164861407,0.8111757559095111
212,0.8116828107833862,0.8111071267809187
213,0.810010541847774,0.8108955681664602
214,0.8111961691720145,0.8112153509684972
215,0.8127890280314854,0.8119325332641602
216,0.8111765275682722,0.8113710154805864
217,0.8124383960451399,0.8115221325329371
218,0.8127824773107256,0.8120765196255276
219,0.8107100316456386,0.8119792921202524
220,0.8081590720585414,0.8110533009256636
221,0.8093965796061925,0.8106973113332476
222,0.8098508497646877,0.8101798020771572
223,0.8120998614174979,0.8100432788985117
224,0.8075116654804775,0.8094036056654794
225,0.812850091116769,0.810341809477125
226,0.8093035970415388,0.8103232129641942
227,0.8097173857688904,0.8102965201650348
228,0.8075473230225699,0.8093860124860491
229,0.8088760791506087,0.8096588952200754
230,0.8085045787266323,0.808789792742048
231,0.8095632631438119,0.8088417259625027
232,0.8123595952987671,0.809370167868478
233,0.8103516278948103,0.8099310288429261
234,0.8073140624591283,0.80961862550463
235,0.8099995296342032,0.8099176156861443
236,0.8089589977264404,0.80979676260267
237,0.8088662467684065,0.8090980928965978
238,0.809491970539093,0.8089261614254544
239,0.8099776254381452,0.8094588740212577
240,0.8093313206945146,0.80932523223332
241,0.8063020549501692,0.8087938436780657
242,0.8059591266087124,0.8082124196461269
243,0.8109447186333792,0.8085029692649841
244,0.8101973761831011,0.8085469194139753
245,0.8098380483899797,0.8086482649530683
246,0.8059355531420026,0.808574964591435
247,0.8080157382147652,0.8089862869126455
248,0.8113121928487506,0.8090597817557198
249,0.8094992164203099,0.8089201498031615
250,0.8119753405026027,0.8093476082256862
251,0.8101836139815194,0.8101972203935895
252,0.8106118978772845,0.8107164523260935
253,0.807894709450858,0.810032955646515
254,0.810083349772862,0.8101497823170254
255,0.8065973598616464,0.8090741861888342
256,0.8077029705047607,0.8085780574934823
257,0.8101624791962759,0.8084881737572807
258,0.8083326063837324,0.8085757531438555
259,0.8092713386671884,0.8084133509227208
260,0.8124291563034057,0.8095797102110727
261,0.8076422466550555,0.8095675654411316
262,0.8056234332493374,0.8086597562517439
263,0.8096090255464826,0.8089150400842939
264,0.8071001403672354,0.8084808004243034
265,0.808194112437112,0.8076337916510447
266,0.8063720171792167,0.8073797457558769
267,0.8089892826761518,0.8080529156412398
268,0.8079383257457188,0.8077187756810871
269,0.8072396980013166,0.8077466872079033
270,0.808262346131461,0.8077603339467729
271,0.8104879552977425,0.8085835215704782
272,0.8077089892114911,0.808327462877546
273,0.8091108403887067,0.8085619658061436
274,0.8070677529062543,0.8085275767871312
275,0.8079885874475752,0.808472825050354
276,0.8084784153529576,0.808070917061397
277,0.8087527367046902,0.8082796665600369
278,0.8071635021482195,0.8078901989119394
279,0.8065552565029689,0.8077876996312823
280,0.805846323626382,0.8073592468670436
281,0.8063352925436837,0.8069306223051889
282,0.8044232627323695,0.8060647275107248
283,0.8062523252623421,0.8058824921335492
284,0.8070742688860212,0.8059862946101597
285,0.8050892724309648,0.8058348843710763
286,0.8062493750027248,0.8058177008628845
287,0.80705201285226,0.8063434508868627
288,0.8030876163073949,0.8057105090958732
289,0.8084540465899877,0.8059864646366665
290,0.8093086947713579,0.8068303491047452
291,0.806411258833749,0.80686272587095
292,0.8069067052432469,0.8068336643491474
293,0.8095608520507812,0.8081283114978246
294,0.8062023663520813,0.8076779754502433
295,0.8075846321242196,0.8073331629208157
296,0.8086975560869489,0.8077904223714557
297,0.8091124657222203,0.8082315744672504
298,0.8090568722997393,0.808130778517042
299,0.808243373462132,0.8085389799390521
300,0.8080187242371696,0.8086257983616421
301,0.8087249980654035,0.808631286757333
302,0.8037857096535819,0.8075659355436053
303,0.8098940552983965,0.8077333721433368
304,0.8091603517532349,0.8079167678015573
305,0.8077332936014447,0.8078596816744124
306,0.8090248966217041,0.8079196613856724
307,0.8038658196585519,0.8079356833866664
308,0.8100979045459202,0.8079764532361711
309,0.8044194500786918,0.8070282729012626
310,0.8081507733889989,0.8071117688587734
311,0.8065996214321681,0.8066267138208663
312,0.8083719270569938,0.8075279353005547
313,0.8048437070846558,0.8064770958083017
314,0.8078147333008903,0.8071561524527415
315,0.8094118581499372,0.8074083694049291
316,0.805044537952968,0.8070973527090891
317,0.8078889509609767,0.8070007574898856
318,0.8049038985797338,0.8070127957889013
319,0.805592873437064,0.8065684238161359
320,0.804360157421657,0.8055580836704799
321,0.8064161167825972,0.8058323994364058
322,0.8082949052538191,0.8059135902949742
323,0.8059350769860404,0.8061198259762357
324,0.8066313927514213,0.806327529839107
325,0.8035677559035165,0.8061690495354789
326,0.8069149541854859,0.8062688170160566
327,0.8067939284869603,0.8059686216626848
328,0.8049303671291896,0.8057676796913147
329,0.8069528818130494,0.8058319775036403
330,0.8060110105787005,0.8063206284386771
331,0.804095961025783,0.8057568298067366
332,0.8035462420327323,0.805107292515891
333,0.8036674867357526,0.8048547164372035
334,0.8055087188311986,0.8045658838408335
335,0.8050008174351283,0.8043638452121189
336,0.80820271389825,0.8051851957866124
337,0.8092605403491429,0.8063280554498944
338,0.8096356252261571,0.8075216831479755
339,0.8035455124718802,0.8071290418761118
340,0.8085616523878915,0.8078412088666643
341,0.8029916065079825,0.8067989873886108
342,0.8049282533781869,0.8059325299944197
343,0.8038596773147583,0.8047773404121399
344,0.8049316675322397,0.8050545714242119
345,0.8059587948662894,0.8045339999198914
346,0.807795228617532,0.8054947243418014
347,0.8064004955972944,0.8057891727856228
348,0.8084985998698643,0.8067169572966442
349,0.8054941378320967,0.8068294513566154
350,0.8061731883457729,0.8068723300525121
351,0.8071884884153093,0.8067509820120675
352,0.8056340742111207,0.8065976977348328
353,0.8073044453348432,0.8063588668278285
354,0.8044039310727801,0.8061408254759652
355,0.8044850546973092,0.8058031987462726
356,0.8020579304013934,0.8047770871434894
357,0.8082471363885062,0.8052996995789665
358,0.8051678092139107,0.80487237235478
359,0.8046506091526576,0.8049217079707556
360,0.8093633651733398,0.8058973700659617
361,0.8042498527254377,0.8063357545307706
362,0.8079143166542053,0.8062691905839103
363,0.8023003550938198,0.8056956997598921
364,0.8049387659345354,0.8057533311162677
365,0.8064738140787397,0.8051754208973476
366,0.8067479382242475,0.8056750379971096
367,0.8034634157589504,0.8047848578180586
368,0.8059472118105208,0.8055142291613988
369,0.8050516772270203,0.8055368114198959
370,0.8062759378978185,0.8054972361837116
371,0.8015329238346645,0.804454233305795
372,0.8075400032315936,0.8052695508003236
373,0.8036090452330453,0.8048019174848285
374,0.8045553357260568,0.8047026491846359
375,0.8039846675736564,0.8042443951198033
376,0.8046162397520883,0.8048610583032881
377,0.8052949673788888,0.8044120511327473
378,0.8044222286769322,0.8045746878215245
379,0.8043984236036028,0.8045433053970338
380,0.8062498944146292,0.8049963507652282
381,0.8048928965841021,0.8050516821316311
382,0.8056865613801139,0.8051300009318761
383,0.8010849380493164,0.8044625428063529
384,0.8018705936840602,0.8039569768224444
385,0.8013543908936637,0.8029778761182513
386,0.8031965163775853,0.8026386000769479
387,0.8060248848370143,0.8027062647683281
388,0.8060648506028312,0.803702247279031
389,0.8051501403536115,0.8043581566129413
390,0.8049325558117458,0.8050737895965576
391,0.8014283810343061,0.8047201625279019
392,0.8050502620424543,0.8045252379689899
393,0.8055396338871547,0.8044201946258545
394,0.8084648837362017,0.8050831433023726
395,0.8070398599760873,0.8055046041352409
396,0.80224705185209,0.8056683382987977
397,0.8042261215618679,0.8055035102026804
398,0.8062140502248492,0.8056383934702194
399,0.8030086667197092,0.8045471500669208
400,0.806985102721623,0.8045361986160279
401,0.8068759005410331,0.8054619683538166
402,0.8004894263403757,0.804714629309518
403,0.8036365512439183,0.804199129513332
404,0.8070670230048044,0.8050108007703508
405,0.8057174519130161,0.8047572706086294
406,0.8010598094122751,0.803594052382878
407,0.8052886193139213,0.804553890977587
408,0.8041222058023725,0.804651021889278
409,0.8029023705210004,0.803818091392517
410,0.8023522935594831,0.8031450597218106
411,0.8021214100292751,0.8033573798452105
412,0.8037274500301906,0.8030451459884644
413,0.8014790000234331,0.8025165048326766
414,0.8030304380825588,0.8025421183449882
415,0.8042310680661883,0.8029178732463292
416,0.8037651572908674,0.8032466226986477
417,0.8023977810995919,0.8029806889125279
418,0.8039898480687823,0.8034828585215978
419,0.8047812134878976,0.8038330136026655
420,0.803382019996643,0.8036632039887565
421,0.8003312505994524,0.8029764226504735
422,0.8057339382171631,0.8036436540739877
423,0.8059492288317,0.8040355302265713
424,0.8049162588800702,0.8040625393050057
425,0.8007475869996207,0.8035356527056012
426,0.805550228187016,0.8045794482231139
427,0.8041340030942644,0.8042594611985343
428,0.8014218728882926,0.8033539900098529
429,0.8008855836732047,0.8025478549684798
430,0.8018538641929627,0.8027691104071482
431,0.8037618701798576,0.8024114388057165
432,0.8053084761755807,0.8026463334219798
433,0.8048999037061418,0.8033419395855497
434,0.8040887692996433,0.8039825767108373
435,0.8026537319592068,0.8041425502640861
436,0.8016951860700334,0.8037292134421212
437,0.8048899980953762,0.8036455178260803
438,0.803169401373182,0.8032994173594884
439,0.8032071845872062,0.803123100417001
440,0.801523037637983,0.8028969615527564
441,0.8043855588776725,0.8034350361142841
442,0.8050664728028434,0.8034703310557775
443,0.8025479483604431,0.8033460404532297
444,0.8020989646230425,0.8031243964603969
445,0.7998545292445591,0.8027906947817122
446,0.803597708770207,0.802633124760219
447,0.8017287853785924,0.8019655872753688
448,0.8032113896097456,0.8020982755252293
449,0.8075294096129281,0.8031843645232064
450,0.8066276727403914,0.8045389932223729
451,0.7997293445042202,0.8037653203691756
452,0.8010111747469221,0.8036217982428416
453,0.8065557074546814,0.8042906618118287
454,0.803995452608381,0.8035838704109193
455,0.8007013664926801,0.8023986091613771
456,0.8012949432645525,0.8027117289134434
457,0.8000366456168039,0.8025168230874198
458,0.8063017303603036,0.8024660276685444
459,0.8014281473840986,0.8019525666236877
460,0.8013002215112959,0.8020723376274109
461,0.8054702476092748,0.8029073984963555
462,0.8035887285641261,0.80361781508582
463,0.7991526089395795,0.802187990801675
464,0.8038025133950369,0.8026628640038628
465,0.7999698240416391,0.8023967845099313
466,0.8037973754746573,0.8020622100830079
467,0.8035721298626491,0.8020588903427125
468,0.8033822553498404,0.8029048196247647
469,0.8047099706104823,0.8030863110678537
470,0.7987650145803179,0.8028453491755896
471,0.8014962128230504,0.802385116645268
472,0.8001918813160488,0.8017090669359481
473,0.803347635609763,0.8017021429879325
474,0.8049205487115042,0.8017442586081369
475,0.8025779114450727,0.8025068379810878
476,0.8015701481274196,0.8025216250419617
477,0.8009571078845433,0.8026746703556605
478,0.7991136567933219,0.8018278745923724
479,0.8017943559374128,0.8012026360375542
480,0.8006237585203988,0.8008118054526194
481,0.8033966159820557,0.8011770990235467
482,0.80149833883558,0.8012853452137538
483,0.8014163678033012,0.8017458874157497
484,0.7996455873761859,0.8013161337035043
485,0.8042817616462707,0.8020477343286787
486,0.8006755532537188,0.8015035217830113
487,0.8023828571183341,0.8016804254395622
488,0.8009477250916617,0.8015866968972343
489,0.8038668840272086,0.8024309562274388
490,0.8037266550745283,0.8023199349130903
491,0.8055208614894322,0.803288996560233
492,0.8016050856454032,0.8031334422656469
493,0.7992160732405527,0.8027871118954251
494,0.8023077273368835,0.8024752805573601
495,0.8065199950763158,0.8030339485577175
496,0.802378557750157,0.8024054878098624
497,0.7998984323229108,0.8020641571453639
498,0.8001167896815709,0.8022443004335675
499,0.8018256885664804,0.8021478926794869
500,0.8050885530880519,0.8018616042818342
501,0.7977976298332214,0.800945418698447
502,0.8021197342872619,0.8013896790913173
503,0.8037689433779035,0.8021201098305839
504,0.7997803132874625,0.8017110347747802
505,0.8021334815025329,0.8011200204576765
506,0.80111186674663,0.8017828678403582
507,0.8008687165805272,0.8015326642990113
508,0.803793442589896,0.8015375641414099
509,0.8005133257593428,0.8016841666357859
510,0.8016946833474295,0.8015964070047652
511,0.8046922169412886,0.8023124770436969
512,0.8019878288677761,0.8025362995011467
513,0.7993478124482291,0.8016471734728132
514,0.8051536052567618,0.8025752293722971
515,0.7997973993846348,0.8021957725797381
516,0.8015606042316982,0.80156945003782
517,0.8040674451419285,0.8019853732926505
518,0.8008203904969352,0.8022798889023918
519,0.8005217943872724,0.8013535267284939
520,0.7992996311187744,0.8012539730753218
521,0.803768139226096,0.8016954800742013
522,0.800546133858817,0.8009912178175791
523,0.8009100277083261,0.8010091452598573
524,0.8002232732091631,0.8009494410242353
525,0.8024548636163984,0.8015804875237602
526,0.8001175039155143,0.8008503604616439
527,0.799544357572283,0.8006500052043372
528,0.7971227369989667,0.7998925470624653
529,0.799116565159389,0.7996712054525104
530,0.8015604533467974,0.7994923233985901
531,0.802724016053336,0.8000136258261544
532,0.8002890678814479,0.8001625678879875
533,0.7992407815796988,0.8005861768041338
534,0.7998127845355443,0.8007254206793648
535,0.8044853118487767,0.8013103923797608
536,0.8028629340444292,0.8013381759779794
537,0.8055956877980913,0.8023994999613081
538,0.8046549943515232,0.803482342515673
539,0.801029155254364,0.803725616659437
540,0.8029872863633292,0.8034260115623475
541,0.7979677775927952,0.8024469802720207
542,0.7983690111977714,0.8010016449519567
543,0.7995053236825126,0.7999717108181545
544,0.7966121830259051,0.7990883163724627
545,0.8031161185673305,0.799114082813263
546,0.800739004952567,0.7996683282852174
547,0.7972747084072658,0.7994494677271161
548,0.799818935734885,0.7995121901375907
549,0.7999524865831648,0.8001802508490427
550,0.8021580229486738,0.7999886317253113
551,0.8031355891908918,0.8004679485729762
552,0.7998814463615418,0.8009892961638314
553,0.799354773248945,0.8008964636666434
554,0.8007083003861564,0.8010476264272418
555,0.7971797602517264,0.8000519738878523
556,0.7998589376040868,0.7993966435704913
557,0.8026932896886553,0.7999590122359139
558,0.8020422983169556,0.8004965172495162
559,0.7978997928755623,0.7999348157473973
560,0.8063869452476502,0.8017762527465822
561,0.7965207798140389,0.8011086211885724
562,0.8015224140030998,0.8008744460514614
563,0.7981192006383624,0.8000898265157428
564,0.8005031013488769,0.8006104882104057
565,0.7999520707130432,0.7993235133034843
566,0.7996366507666451,0.7999466874940055
567,0.8040820980072021,0.8004586242948261
568,0.8013281086512974,0.801100405897413
569,0.7987501410075596,0.8007498138291496
570,0.7998237211363656,0.8007241439138141
571,0.8010569970948356,0.8010082131794521
572,0.7991653411728995,0.8000248618125916
573,0.7976740220614842,0.7992940444946289
574,0.7976387422425406,0.7990717647416251
575,0.7976340293884278,0.7986338263920375
576,0.8005644696099418,0.7985353208950587
577,0.7997782441547939,0.7986579014914377
578,0.7987472789628165,0.7988725528717041
579,0.799377543926239,0.7992203132084438
580,0.7979328669820513,0.7992800807271685
581,0.7984004122870308,0.7988472692625863
582,0.8001406226839338,0.7989197449684142
583,0.8020951884133475,0.7995893268585206
584,0.8006540931974139,0.7998446367127554
585,0.800276323046003,0.8003133279255459
586,0.7950366238185338,0.7996405702318465
587,0.7993742680549621,0.799487299306052
588,0.7987291639191764,0.7988140944072178
589,0.8027016060692923,0.7992235969815935
590,0.7989107172829765,0.7989504758289883
591,0.8029451016017369,0.8005321713856289
592,0.8010946130752563,0.8008762403896876
593,0.79913925579616,0.8009582587650844
594,0.8009537880761283,0.8006086951664517
595,0.8014128306933812,0.8011091178485326
596,0.8007559745652335,0.8006712924412319
597,0.7981629998343331,0.8000849697930472
598,0.8023007784570967,0.8007172743252347
599,0.8003122404643468,0.8005889648028783
600,0.7998760904584612,0.8002816167558944
601,0.7997695405142647,0.8000843299457006
602,0.797475483758109,0.7999468267304557
603,0.8000707125663757,0.7995008135523115
604,0.8007911317689078,0.7995965918132237
605,0.8004583024978638,0.7997130342211043
606,0.8008860029493059,0.7999363267081124
607,0.7990179293496268,0.800244815826416
608,0.8001967133794512,0.8002700159890311
609,0.8017380847249712,0.8004594065802438
610,0.7994681167602539,0.8002613694327219
611,0.7982064580917358,0.7997254604612078
612,0.8020164476122175,0.800325164113726
613,0.7985525819233485,0.7999963378225055
614,0.7984256035940988,0.799333841596331
615,0.7992907745497567,0.7992983731542316
616,0.7992137735230582,0.799499836240496
617,0.8030256608554295,0.7997016788891385
618,0.7987913475717817,0.7997494320188251
619,0.7988423378126962,0.7998327788625446
620,0.7995990119661603,0.7998944263458253
621,0.7990351850645883,0.7998587086541312
622,0.7998278076308114,0.7992191380092076
623,0.8013711234501429,0.7997350931848799
624,0.7992935034206935,0.7998253263064794
625,0.801965675013406,0.8002986589159284
626,0.8004038194247655,0.8005723857879639
627,0.8003428888320923,0.8006754020282201
628,0.7987824964523316,0.8001576766286578
629,0.7991155729975019,0.8001220905440195
630,0.8009323201860701,0.7999154195785523
631,0.8016113560540336,0.800156926904406
632,0.799714093548911,0.8000311678477696
633,0.8016406410081046,0.8006027967589242
634,0.7983326373781476,0.8004462096350535
635,0.7963963365554809,0.7995390129089356
636,0.797606361252921,0.7987380139487131
637,0.7961694369997298,0.7980290826388768
638,0.7959721956934248,0.7968953935759409
639,0.79683942931039,0.7965967519623893
640,0.801522147655487,0.7976219141823906
641,0.8040042185783386,0.7989014856474741
642,0.7957033276557922,0.7988082637786866
643,0.7977886312348502,0.7991715508869717
644,0.8001879705701556,0.7998412591389248
645,0.7983801075390407,0.7992128511156356
646,0.798686853476933,0.7981493780953544
647,0.7996869305201939,0.7989460986682346
648,0.7948367377689907,0.7983557199750628
649,0.8004733446666172,0.7984127947943552
650,0.7976020308903286,0.7982571794646127
651,0.7989459725788661,0.7983090032849993
652,0.8005800202914647,0.7984876212392535
653,0.7994966541017805,0.7994196045058115
654,0.8016229493277414,0.7996495254380364
655,0.7989270574705941,0.7999145307540895
656,0.7964313452584403,0.7994116052900043
657,0.7971694527353559,0.7987294917787826
658,0.7975253796577454,0.7983352368899754
659,0.797774521623339,0.797565551349095
660,0.797397528716496,0.7972596455982754
661,0.8015005952971322,0.7982734956060138
662,0.7987433852468218,0.7985882821083069
663,0.7999830208505903,0.7990798103468759
664,0.8003038065774101,0.7995856673376902
665,0.7996295608792986,0.8000320737702505
666,0.7981169639314925,0.7993553474971227
667,0.798403126512255,0.7992872957502093
668,0.8014874424253191,0.7995881800651551
669,0.7985056560380118,0.7992285499572755
670,0.8000653992380414,0.799315717629024
671,0.7988265367916653,0.7994576322010586
672,0.7981642181532723,0.799409850529262
673,0.7976378178596497,0.7986399256161282
674,0.7985246774128505,0.7986437298910959
675,0.7988964438438415,0.798409938812256
676,0.7981410363742284,0.7982728387287686
677,0.7988733356339591,0.798414662224906
678,0.7972640306609018,0.7983399047851564
679,0.7997021889686584,0.7985754070963179
680,0.8006337199892316,0.7989228623253959
681,0.7988759735652379,0.7990698497635979
682,0.8009652914319719,0.7994882409232004
683,0.798390622820173,0.7997135593550546
684,0.8016867886270795,0.8001104792867388
685,0.7958206847735814,0.7991478722436088
686,0.7971413036755153,0.7988009382656643
687,0.8024716486249651,0.7991022097042629
688,0.7930515156473432,0.798034388269697
689,0.7965065472466605,0.7969983399936131
690,0.7999520673070635,0.7978246165003096
691,0.7981462533133371,0.7980256064278739
692,0.7977211458342416,0.7970755058697292
693,0.7993030766078404,0.7983258180618287
694,0.7970418909617832,0.7984328868048532
695,0.7969146258490426,0.797825398513249
696,0.8026394735063825,0.7987240425518581
697,0.798700886453901,0.79891999067579
698,0.8004016525404793,0.7991397058623179
699,0.8015273056711469,0.8000367888041906
700,0.7962010894502912,0.7998940815244403
701,0.8000223731994629,0.7993706614630562
702,0.7936877894401551,0.7983680420603072
703,0.80213917357581,0.7987155462673732
704,0.8025748252868652,0.798925050190517
705,0.8009453518050057,0.7998739026614599
706,0.7988277925763811,0.7996349865368435
707,0.79591392993927,0.8000802146366666
